N1 : 5 
N2 : 5 
LINHAS : 1024 
COLUNAS : 10 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 20 


Matriz Topologia : 

11 13 15 17 19 
12 14 16 18 20 



A A A A A B B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |S8 |S9 |
1 1 0 1 1 1 1 1 1 0 | 1 1 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
1 1 0 1 1 1 1 1 1 1 | 1 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 0 0 0 0 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 0 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 0 1 1 | 0 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 1 0 1 | 0 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 0 1 1 0 | 0 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 1 1 1 | 0 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 0 0 0 | 0 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 1 0 0 1 | 0 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 0 1 0 | 0 1 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 0 1 0 1 1 | 0 1 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 1 0 0 | 0 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 1 1 0 1 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 0 0 0 0 | 0 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 0 0 1 | 0 0 | 0 | 1 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 1 0 0 1 0 | 0 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 0 1 1 | 0 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 0 1 0 0 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 1 0 1 | 0 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 1 0 1 1 0 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 1 1 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 0 0 0 | 0 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 1 1 0 0 1 | 0 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 0 1 0 | 0 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 1 0 1 1 | 0 0 | 1 | 0 | 1 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 1 0 0 | 0 1 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 1 1 1 0 1 | 0 1 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 1 1 0 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 1 1 1 1 | 0 1 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 0 0 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 0 0 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 
1 1 1 0 1 0 0 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 0 0 0 1 1 | 0 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 
1 1 1 0 1 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 0 0 1 0 1 | 0 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 1 1 0 1 0 0 1 1 0 | 0 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 0 0 1 1 1 | 0 1 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 0 1 0 1 0 0 0 | 0 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 0 1 0 0 1 | 0 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 0 1 0 1 0 1 0 | 0 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 0 1 0 1 0 1 1 | 0 1 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
1 1 1 0 1 0 1 1 0 0 | 0 1 | 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 0 1 | 0 1 | 0 | 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 
1 1 1 0 1 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 
1 1 1 0 1 1 0 0 0 0 | 0 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 1 0 0 0 1 | 0 0 | 0 | 1 | 1 | 1 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 0 1 1 0 0 1 0 | 0 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 1 0 0 1 1 | 0 0 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 0 1 1 0 1 0 0 | 0 1 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 1 0 1 0 1 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 
1 1 1 0 1 1 0 1 1 0 | 0 1 | 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 1 0 1 1 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 1 1 0 1 1 1 0 0 0 | 0 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 1 1 0 0 1 | 0 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 
1 1 1 0 1 1 1 0 1 0 | 0 0 | 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 0 1 1 1 0 1 1 | 0 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 0 1 1 1 1 0 0 | 0 1 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 1 1 1 0 1 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 0 1 1 1 1 1 0 | 0 1 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 1 1 1 1 1 | 0 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 0 0 0 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 1 0 1 | 0 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 0 0 0 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 0 0 0 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 0 1 0 0 0 | 0 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 1 0 0 1 | 0 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 0 1 0 | 0 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 0 1 0 1 1 | 0 1 | 0 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 0 1 1 0 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 1 0 0 1 1 0 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 1 0 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 1 0 0 0 0 | 0 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 1 0 0 0 1 | 0 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 1 0 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 0 1 1 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 0 1 0 0 | 0 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 0 1 0 1 0 1 | 0 1 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 0 1 0 1 1 0 | 1 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 1 1 1 | 1 1 | 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 0 0 0 | 0 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 1 1 0 0 1 | 0 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 1 1 0 1 0 | 0 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 1 0 1 1 | 0 0 | 1 | 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 1 0 0 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 1 0 1 1 1 0 1 | 0 1 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 1 0 1 1 1 1 0 | 0 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 1 0 1 1 1 1 1 | 0 1 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 0 0 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 
1 1 1 1 1 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 1 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 
1 1 1 1 1 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 1 0 0 1 0 1 | 0 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 1 1 1 1 0 0 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 1 0 0 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 0 1 0 0 0 | 0 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 1 0 0 1 | 0 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 1 0 | 0 1 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 0 1 1 | 0 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 0 1 1 0 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 0 1 1 0 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 1 1 1 1 1 0 0 0 0 | 0 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 1 1 1 0 0 0 1 | 0 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 1 1 1 0 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 1 1 1 0 0 1 1 | 1 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 1 1 1 0 1 0 0 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 1 1 1 0 1 0 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 1 1 1 0 1 1 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 1 1 1 0 1 1 1 | 1 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 1 1 0 0 0 | 0 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 1 1 0 0 1 | 0 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 1 1 0 1 0 | 0 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 1 1 0 1 1 | 0 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 1 1 1 0 0 | 0 1 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 1 1 1 0 1 | 0 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 1 1 1 1 0 | 0 1 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 1 1 1 1 1 | 0 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 




 Evolucao!!!!  Geracao: 1. 	 Melhor rank ate esta geracao: 5 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 9 200 | 8 9 200 | 9 4 100 | 12 7 300 | 10 2 300 | 13 14 300 | 16 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 17 | 5
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 15 6 300 | 2 9 500 | 3 10 400 | 7 6 400 | 17 | -1



 Evolucao!!!!  Geracao: 3. 	 Melhor rank ate esta geracao: 14 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 9 200 | 8 9 200 | 9 4 100 | 12 11 300 | 10 2 400 | 13 14 300 | 16 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 17 | 14
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 15 6 300 | 2 9 500 | 3 10 400 | 7 6 400 | 11 | -1



 Evolucao!!!!  Geracao: 36. 	 Melhor rank ate esta geracao: 23 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 9 200 | 8 9 200 | 9 4 100 | 12 11 300 | 10 2 400 | 13 14 100 | 16 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 17 | 23
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 5 6 300 | 2 9 500 | 3 10 500 | 7 6 400 | 11 | -1



 Evolucao!!!!  Geracao: 853. 	 Melhor rank ate esta geracao: 34 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 9 200 | 8 9 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 16 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 34
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 7 6 400 | 11 | -1



 Evolucao!!!!  Geracao: 855. 	 Melhor rank ate esta geracao: 645 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 9 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 16 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 645
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 11 | -1



 Evolucao!!!!  Geracao: 863. 	 Melhor rank ate esta geracao: 652 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 652
1 | 4 3 400 | 1 2 400 | 12 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 11 | -1



 Evolucao!!!!  Geracao: 889. 	 Melhor rank ate esta geracao: 1287 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 1287
1 | 4 3 400 | 1 2 400 | 1 8 200 | 5 11 100 | 13 5 500 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 2 | -1



 Evolucao!!!!  Geracao: 913. 	 Melhor rank ate esta geracao: 1288 	 Valor do Multiplicador de Mutacoes : 1 

1 | 1 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 1288
1 | 4 3 400 | 1 2 400 | 1 8 200 | 5 11 100 | 13 5 200 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 12 | -1



 Evolucao!!!!  Geracao: 954. 	 Melhor rank ate esta geracao: 2562 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 13 8 200 | 13 11 500 | 9 8 500 | 14 | 2562
1 | 4 3 400 | 1 5 400 | 1 11 200 | 5 11 100 | 13 5 200 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 12 | -1



 Evolucao!!!!  Geracao: 972. 	 Melhor rank ate esta geracao: 2563 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 10 8 200 | 13 11 500 | 9 8 500 | 14 | 2563
1 | 4 3 400 | 1 6 400 | 1 11 500 | 5 11 100 | 13 5 200 | 3 11 200 | 5 6 300 | 2 9 200 | 3 10 500 | 1 6 400 | 12 | -1



 Evolucao!!!!  Geracao: 989. 	 Melhor rank ate esta geracao: 2572 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 10 8 200 | 13 11 500 | 9 8 500 | 14 | 2572
1 | 4 3 400 | 9 6 400 | 1 11 500 | 5 11 100 | 4 5 200 | 3 11 200 | 5 6 300 | 2 9 400 | 3 10 500 | 1 6 400 | 12 | -1



 Evolucao!!!!  Geracao: 4398. 	 Melhor rank ate esta geracao: 2581 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 15 8 200 | 13 11 500 | 9 8 500 | 14 | 2581
1 | 4 3 400 | 9 6 400 | 1 11 500 | 5 11 100 | 4 5 200 | 3 11 300 | 5 6 300 | 2 9 400 | 3 10 500 | 1 6 400 | 16 | -1



 Evolucao!!!!  Geracao: 905747. 	 Melhor rank ate esta geracao: 4961 	 Valor do Multiplicador de Mutacoes : 3 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 15 2 100 | 13 14 500 | 9 17 500 | 14 | 4961
1 | 4 3 400 | 9 6 400 | 1 11 500 | 5 11 500 | 4 5 200 | 13 11 300 | 5 6 300 | 2 16 400 | 3 10 500 | 1 6 300 | 18 | -1



 Evolucao!!!!  Geracao: 1270625. 	 Melhor rank ate esta geracao: 5441 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 15 2 100 | 13 14 500 | 9 17 500 | 14 | 5441
1 | 4 3 400 | 9 6 200 | 1 12 300 | 5 11 500 | 4 5 200 | 13 11 300 | 5 6 300 | 2 16 400 | 3 10 500 | 1 6 300 | 18 | -1



 Evolucao!!!!  Geracao: 1270700. 	 Melhor rank ate esta geracao: 5521 	 Valor do Multiplicador de Mutacoes : 1 

1 | 9 7 200 | 8 6 200 | 9 4 100 | 12 11 400 | 10 2 400 | 13 14 100 | 10 3 300 | 15 2 100 | 13 14 500 | 9 17 500 | 14 | 5521
1 | 4 3 400 | 9 10 200 | 1 12 300 | 5 11 500 | 4 5 200 | 13 11 300 | 16 6 300 | 2 16 400 | 1 10 500 | 1 6 300 | 18 | -1



A A A A A B B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |S8 |S9 |
------------------------------------------------------------------|
0 0 0 0 0 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
