N1 : 5 
N2 : 5 
LINHAS : 1024 
COLUNAS : 10 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 20 


Matriz Topologia : 

11 13 15 17 19 
12 14 16 18 20 



A A A A A B B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |S8 |S9 |

1 | 4 7 200 | 10 9 100 | 3 12 100 | 8 12 200 | 6 7 300 | 1 14 300 | 11 6 100 | 1 3 300 | 2 8 500 | 1 11 300 | 16 | 5285
1 | 4 6 100 | 3 2 200 | 10 4 200 | 11 12 200 | 11 14 200 | 9 11 400 | 7 15 400 | 2 7 100 | 11 6 400 | 10 2 100 | 15 | -1



A A A A A B B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |S8 |S9 |
------------------------------------------------------------------|
0 0 0 0 0 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 0 0 0 1 0 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 0 1 0 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 0 0 1 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 0 1 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 0 0 0 1 0 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 0 1 0 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 0 0 0 1 0 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 0 1 0 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 0 0 1 0 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 0 1 0 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 0 0 0 1 0 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 0 1 0 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 
0 0 0 0 1 0 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 0 1 0 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 0 0 1 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 
0 0 0 0 1 1 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 0 0 1 1 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 
0 0 0 0 1 1 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 0 0 1 1 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 0 0 0 1 1 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
0 0 0 0 1 1 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 
0 0 0 0 1 1 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 0 0 1 1 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 
0 0 0 0 1 1 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 0 0 1 1 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 0 0 0 1 1 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 0 0 1 1 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 
0 0 0 0 1 1 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 0 0 1 1 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 
0 0 0 1 0 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 0 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 0 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 1 0 0 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 1 0 0 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 1 0 0 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 0 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 0 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 0 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 0 1 0 0 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 0 1 0 0 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 0 1 0 0 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 0 1 0 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 1 0 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 1 0 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 1 0 1 0 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 1 0 1 1 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 1 1 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 1 1 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 1 1 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 1 1 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 0 0 1 0 1 1 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 
0 0 0 1 0 1 1 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 0 0 1 0 1 1 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 
0 0 0 1 1 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 0 1 1 0 0 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 1 1 0 0 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 0 1 1 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 1 1 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 0 1 1 0 0 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 0 1 1 0 0 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 0 0 1 1 0 1 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 0 1 1 0 1 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 0 0 1 1 0 1 0 1 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 0 1 1 0 1 0 1 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 
0 0 0 1 1 0 1 1 0 0 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 1 1 0 1 1 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
0 0 0 1 1 0 1 1 1 0 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 1 1 0 1 1 1 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 0 0 1 1 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 0 0 1 1 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 
0 0 0 1 1 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
0 0 0 1 1 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 1 | 
0 0 0 1 1 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 0 0 1 1 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
0 0 0 1 1 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 1 1 1 0 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 0 0 1 1 1 1 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 1 1 1 1 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 0 0 1 1 1 1 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 1 1 1 1 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
0 0 0 1 1 1 1 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 0 1 1 1 1 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 1 | 1 | 
0 0 0 1 1 1 1 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 0 1 1 1 1 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 1 | 
0 0 1 0 0 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 0 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 0 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 1 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 0 1 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 1 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 0 1 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 1 1 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 1 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 1 1 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 1 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 1 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 1 0 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 0 1 0 1 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 1 0 1 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 1 0 1 0 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 1 0 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 
0 0 1 0 1 0 0 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 1 0 1 0 0 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 
0 0 1 0 1 0 1 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 1 0 1 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 0 1 0 1 0 1 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
0 0 1 0 1 0 1 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 
0 0 1 0 1 0 1 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 1 0 1 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 0 1 0 1 0 1 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 1 0 1 0 1 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 0 1 0 1 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 1 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 0 1 0 1 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 1 0 1 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 1 | 1 | 1 | 
0 0 1 0 1 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 1 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
0 0 1 0 1 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
0 0 1 0 1 1 0 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 1 | 1 | 
0 0 1 0 1 1 1 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 1 1 1 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 0 | 1 | 
0 0 1 0 1 1 1 0 1 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 1 0 1 1 1 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 0 1 0 1 1 1 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 1 1 1 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 
0 0 1 0 1 1 1 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
0 0 1 0 1 1 1 1 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 0 1 1 0 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 1 0 0 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
