N1 : 4 
N2 : 4 
LINHAS : 256 
COLUNAS : 8 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 18 


Matriz Topologia : 

9 11 13 15 17 
10 12 14 16 18 



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
1 1 1 0 1 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 0 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 1 0 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 1 0 1 | 0 1 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 1 1 0 | 1 1 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 1 1 1 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 1 | 1 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 1 0 1 0 0 | 0 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 1 0 1 1 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 0 0 0 | 1 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 0 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 0 0 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 1 0 0 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 1 0 1 | 0 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 1 1 0 | 1 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 1 1 1 | 0 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 




 Evolucao!!!!  Geracao: 1. 	 Melhor rank ate esta geracao: 41 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 500 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 5 500 | 10 | 41
1 | 1 8 500 | 1 6 100 | 10 9 100 | 7 3 500 | 9 4 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 9 400 | 15 12 300 | 6 | -1



 Evolucao!!!!  Geracao: 4. 	 Melhor rank ate esta geracao: 2055 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 500 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 9 500 | 10 | 2055
1 | 1 8 500 | 1 6 100 | 10 9 100 | 7 3 300 | 9 4 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 9 400 | 15 12 300 | 1 | -1



 Evolucao!!!!  Geracao: 5. 	 Melhor rank ate esta geracao: 2067 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 500 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 3 500 | 1 | 2067
1 | 1 8 500 | 1 6 100 | 10 9 100 | 7 3 300 | 9 4 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 9 400 | 15 12 300 | 1 | -1



 Evolucao!!!!  Geracao: 25. 	 Melhor rank ate esta geracao: 3073 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 500 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 3 500 | 5 | 3073
1 | 1 8 500 | 1 6 100 | 10 9 100 | 7 3 300 | 7 4 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 12 400 | 15 12 300 | 1 | -1



 Evolucao!!!!  Geracao: 21630. 	 Melhor rank ate esta geracao: 3081 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 500 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 3 500 | 5 | 3081
1 | 1 8 500 | 1 5 100 | 10 9 100 | 7 3 300 | 7 6 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 12 400 | 15 12 300 | 10 | -1



 Evolucao!!!!  Geracao: 21714. 	 Melhor rank ate esta geracao: 3330 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 6 300 | 8 5 400 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 3 500 | 11 | 3330
1 | 1 8 500 | 1 5 100 | 10 9 100 | 7 3 300 | 7 6 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 12 400 | 15 12 300 | 10 | -1



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
------------------------------------------------------|
0 0 0 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 0 0 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 0 1 0 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 0 0 1 0 1 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 1 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 0 0 1 1 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 1 1 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 0 1 1 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 1 1 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 0 0 1 1 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 1 1 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 
0 0 0 1 1 1 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 1 1 1 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 1 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 1 0 0 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 1 0 0 1 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 1 0 1 0 0 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 1 0 0 1 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 1 0 1 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 1 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
0 0 1 0 1 1 0 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 1 1 0 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 1 0 1 1 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 1 1 1 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 1 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 1 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 1 1 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 1 1 0 1 0 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 1 0 1 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 1 1 0 1 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 1 1 0 1 1 1 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 0 1 1 1 0 0 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 1 1 0 0 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 0 1 1 1 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 1 1 1 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 
0 0 1 1 1 1 0 0 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 1 1 1 0 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
0 0 1 1 1 1 1 0 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 0 1 1 1 1 1 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 1 0 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 1 0 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 1 0 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 1 0 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 0 0 1 1 0 | 1 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 1 0 0 0 1 1 1 | 1 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 0 1 0 0 0 | 0 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 0 1 0 0 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 1 0 0 1 0 1 0 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 0 1 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
0 1 0 0 1 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 1 0 0 1 1 0 1 | 1 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 0 1 1 1 0 | 1 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 1 0 0 1 1 1 1 | 1 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 1 0 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 1 0 1 0 0 1 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 1 0 1 0 1 0 0 | 1 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 1 0 1 0 1 | 1 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 
0 1 0 1 0 1 1 0 | 1 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 1 0 1 0 1 1 1 | 1 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 
0 1 0 1 1 0 0 0 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 1 1 0 0 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 1 0 1 1 0 1 0 | 0 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
0 1 0 1 1 0 1 1 | 0 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 
0 1 0 1 1 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 1 1 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 1 0 1 1 1 1 0 | 1 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 0 1 1 1 1 1 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 1 1 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 1 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 1 1 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 1 1 0 0 1 0 0 | 1 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 1 1 0 0 1 0 1 | 1 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 1 1 0 0 1 1 0 | 1 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 1 1 0 0 1 1 1 | 1 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 1 1 0 1 0 0 0 | 0 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 1 1 0 1 0 0 1 | 0 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
0 1 1 0 1 0 1 0 | 0 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 1 0 1 0 1 1 | 0 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 1 1 0 1 1 0 0 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 1 1 0 1 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 1 1 0 1 1 1 0 | 1 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 1 0 1 1 1 1 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 1 1 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 1 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 1 1 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 1 1 1 0 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 1 1 1 0 1 0 0 | 1 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 1 1 1 0 1 0 1 | 1 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 
0 1 1 1 0 1 1 0 | 1 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 1 1 1 0 1 1 1 | 1 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 
0 1 1 1 1 0 0 0 | 0 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 1 1 1 1 0 0 1 | 0 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
0 1 1 1 1 0 1 0 | 0 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 1 1 1 0 1 1 | 0 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 
0 1 1 1 1 1 0 0 | 1 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 1 1 1 1 0 1 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 1 1 1 1 1 1 0 | 1 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 
0 1 1 1 1 1 1 1 | 1 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 0 0 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 1 0 0 | 0 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 1 0 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 1 1 0 | 0 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 1 1 1 | 0 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 0 | 0 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 1 | 0 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 0 | 0 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 1 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
1 0 0 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 0 0 1 0 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 0 0 1 0 1 0 0 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 0 1 0 1 0 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 0 0 1 0 1 1 0 | 0 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 0 0 1 0 1 1 1 | 0 0 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
1 0 0 1 1 0 0 0 | 0 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 1 | 0 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 0 0 1 1 0 1 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 0 1 1 0 1 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 0 1 1 1 0 0 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 0 1 1 1 0 1 | 0 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 0 0 1 1 1 1 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 0 0 1 1 1 1 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 0 1 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 1 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
1 0 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 0 1 0 0 0 1 1 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 0 1 0 0 1 0 0 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 1 0 0 1 0 1 | 0 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
1 0 1 0 0 1 1 0 | 0 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 0 1 0 0 1 1 1 | 0 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
1 0 1 0 1 0 0 0 | 0 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 1 0 1 0 0 1 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 0 1 0 1 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 0 1 0 1 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 0 1 1 0 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 0 1 1 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 0 1 1 1 0 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 0 1 1 1 1 | 0 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 1 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 0 1 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 0 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 
1 0 1 1 0 1 0 0 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 1 0 1 0 1 | 0 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 
1 0 1 1 0 1 1 0 | 0 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 1 0 1 1 1 | 0 0 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 
1 0 1 1 1 0 0 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 1 1 0 0 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 1 1 1 0 1 0 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 1 1 0 1 1 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 
1 0 1 1 1 1 0 0 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 1 1 1 0 1 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
