N1 : 4 
N2 : 4 
LINHAS : 256 
COLUNAS : 8 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 18 


Matriz Topologia : 

9 11 13 15 17 
10 12 14 16 18 



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
1 1 1 0 1 0 1 0 | 1 1 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 1 0 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 1 0 1 | 0 1 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 1 1 0 | 1 1 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 1 1 1 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 1 | 0 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 1 | 0 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 1 0 1 1 0 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 0 0 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 1 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 1 0 0 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 1 0 1 | 0 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 1 1 0 | 1 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 1 1 1 | 0 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 




 Evolucao!!!!  Geracao: 1. 	 Melhor rank ate esta geracao: 6 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 8 300 | 8 6 400 | 4 13 200 | 4 11 200 | 5 11 200 | 9 15 200 | 9 | 6
1 | 7 6 500 | 4 2 500 | 2 4 200 | 2 7 400 | 1 10 400 | 2 11 300 | 10 4 300 | 10 12 300 | 7 8 200 | 11 3 400 | 3 | -1



 Evolucao!!!!  Geracao: 3. 	 Melhor rank ate esta geracao: 7 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 8 300 | 8 6 400 | 4 13 200 | 4 11 200 | 5 11 200 | 9 13 200 | 4 | 7
1 | 7 6 500 | 4 2 500 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 300 | 10 12 300 | 7 8 200 | 11 3 400 | 3 | -1



 Evolucao!!!!  Geracao: 10. 	 Melhor rank ate esta geracao: 8 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 8 300 | 8 6 500 | 4 13 200 | 4 11 200 | 5 11 200 | 9 13 200 | 17 | 8
1 | 7 6 500 | 4 2 500 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 7 8 200 | 11 3 400 | 3 | -1



 Evolucao!!!!  Geracao: 11. 	 Melhor rank ate esta geracao: 14 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 200 | 4 11 200 | 12 11 200 | 9 13 200 | 17 | 14
1 | 7 4 500 | 4 2 500 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 7 8 200 | 11 3 400 | 3 | -1



 Evolucao!!!!  Geracao: 29. 	 Melhor rank ate esta geracao: 19 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 200 | 4 11 200 | 12 5 200 | 9 13 200 | 17 | 19
1 | 7 4 500 | 4 2 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 7 8 200 | 11 3 400 | 2 | -1



 Evolucao!!!!  Geracao: 56. 	 Melhor rank ate esta geracao: 20 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 200 | 4 10 200 | 12 5 200 | 9 13 200 | 17 | 20
1 | 7 4 500 | 4 2 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 5 8 200 | 11 3 400 | 18 | -1



 Evolucao!!!!  Geracao: 57. 	 Melhor rank ate esta geracao: 142 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 5 200 | 9 13 200 | 17 | 142
1 | 7 4 500 | 4 2 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 5 8 200 | 11 3 400 | 18 | -1



 Evolucao!!!!  Geracao: 61. 	 Melhor rank ate esta geracao: 389 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 5 200 | 9 13 200 | 17 | 389
1 | 7 4 500 | 4 2 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 6 8 200 | 11 3 100 | 18 | -1



 Evolucao!!!!  Geracao: 113. 	 Melhor rank ate esta geracao: 522 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 522
1 | 7 4 500 | 4 2 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 6 8 200 | 11 3 100 | 18 | -1



 Evolucao!!!!  Geracao: 128. 	 Melhor rank ate esta geracao: 524 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 524
1 | 7 4 500 | 4 3 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 6 8 200 | 13 3 100 | 18 | -1



 Evolucao!!!!  Geracao: 134. 	 Melhor rank ate esta geracao: 529 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 529
1 | 7 4 200 | 4 3 300 | 2 4 200 | 2 7 400 | 1 5 400 | 2 11 300 | 10 4 200 | 10 12 300 | 6 8 200 | 15 3 200 | 18 | -1



 Evolucao!!!!  Geracao: 665. 	 Melhor rank ate esta geracao: 705 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 705
1 | 7 4 200 | 4 3 300 | 2 4 200 | 2 3 400 | 1 5 400 | 2 11 300 | 6 9 200 | 10 12 300 | 6 8 200 | 15 3 200 | 18 | -1



 Evolucao!!!!  Geracao: 741. 	 Melhor rank ate esta geracao: 737 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 737
1 | 7 4 200 | 4 3 300 | 2 4 200 | 2 3 400 | 1 5 400 | 2 11 300 | 6 9 200 | 10 12 200 | 6 8 200 | 15 5 200 | 18 | -1



 Evolucao!!!!  Geracao: 787. 	 Melhor rank ate esta geracao: 961 	 Valor do Multiplicador de Mutacoes : 1 

1 | 8 2 500 | 1 2 200 | 7 4 100 | 5 3 300 | 10 5 300 | 8 6 500 | 4 13 400 | 4 7 200 | 10 3 200 | 9 13 200 | 17 | 961
1 | 7 6 200 | 4 3 300 | 2 4 200 | 2 3 400 | 1 5 400 | 2 1 500 | 6 9 200 | 10 12 200 | 6 8 200 | 15 5 200 | 18 | -1



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
------------------------------------------------------|
0 0 0 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 0 1 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 0 1 1 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 0 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 0 0 1 0 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 0 1 0 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 0 1 0 1 0 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 0 1 0 1 0 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 0 0 1 0 1 1 0 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 0 1 0 1 1 1 | 0 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 0 0 1 1 0 0 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 0 1 1 0 0 1 | 0 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 0 1 1 0 1 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 0 1 1 0 1 1 | 0 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 0 0 1 1 1 0 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 0 1 1 1 0 1 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 
0 0 0 1 1 1 1 0 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 0 1 1 1 1 1 | 0 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 1 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 0 1 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 1 0 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 0 1 0 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 0 1 0 0 1 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 0 0 1 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 0 1 0 1 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 0 1 0 1 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 1 0 1 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 0 1 0 1 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
0 0 1 0 1 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 0 1 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 0 1 0 1 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 0 1 0 1 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 1 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 0 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 
0 0 1 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 0 1 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
0 0 1 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 0 1 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 0 1 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 0 1 1 0 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 0 1 1 1 0 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 0 1 1 1 0 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 0 1 1 1 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 0 1 1 1 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 
0 0 1 1 1 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 0 1 1 1 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
0 0 1 1 1 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 0 1 1 1 1 1 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 1 0 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
0 1 0 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 1 0 0 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
0 1 0 0 0 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 0 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 1 0 0 0 1 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 0 1 0 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 0 1 0 0 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 1 0 0 1 0 1 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 0 1 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
0 1 0 0 1 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 1 0 0 1 1 0 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 0 1 1 1 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 1 0 0 1 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 0 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 
0 1 0 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
0 1 0 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
0 1 0 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 0 1 0 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 
0 1 0 1 0 1 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 1 0 1 0 1 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 
0 1 0 1 1 0 0 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
0 1 0 1 1 0 0 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
0 1 0 1 1 0 1 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
0 1 0 1 1 0 1 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 
0 1 0 1 1 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 0 1 1 1 0 1 | 1 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 
0 1 0 1 1 1 1 0 | 1 1 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 0 1 1 1 1 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
0 1 1 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 1 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
0 1 1 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
0 1 1 0 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
0 1 1 0 0 1 0 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
0 1 1 0 0 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
0 1 1 0 0 1 1 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 1 1 0 1 0 0 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
0 1 1 0 1 0 0 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
0 1 1 0 1 0 1 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
0 1 1 0 1 0 1 1 | 1 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
0 1 1 0 1 1 0 0 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
0 1 1 0 1 1 0 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 1 1 0 1 1 1 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 1 0 1 1 1 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
0 1 1 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
0 1 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
0 1 1 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
0 1 1 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 
0 1 1 1 0 1 0 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
0 1 1 1 0 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 
0 1 1 1 0 1 1 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
0 1 1 1 0 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 
0 1 1 1 1 0 0 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
0 1 1 1 1 0 0 1 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
0 1 1 1 1 0 1 0 | 1 1 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
0 1 1 1 1 0 1 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 
0 1 1 1 1 1 0 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
0 1 1 1 1 1 0 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 
0 1 1 1 1 1 1 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 
0 1 1 1 1 1 1 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 0 0 0 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 0 1 1 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 0 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 0 | 1 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 0 | 1 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 1 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 0 | 1 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
1 0 0 1 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 0 0 1 0 0 1 1 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 0 0 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 0 1 0 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 0 0 1 0 1 1 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 0 0 1 0 1 1 1 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
1 0 0 1 1 0 0 0 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 1 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 0 0 1 1 0 1 0 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 0 1 1 0 1 1 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
